FIPS,selection_ratio,ci,urban_code,incidents,frequency,black,white,bwratio,year,cat,slci,selection_ratio_log10
19057,7.2463276693522305,1.8422317922977505,5,176,"31,963",8692.5,151125.0,0.058,2018,S>5,7.246 ± 1.842,0.8601179683645535
19059,27.346742533769053,14.036838675090133,5,27,"14,640",348.0,87495.0,0.004,2018,S>5,27.347 ± 14.037,1.4369056018261868
19061,11.211940343908216,1.7649993723628037,4,389,"79,200",22495.5,690309.0,0.033,2018,S>5,11.212 ± 1.765,1.0496807783158262
19063,11.487206865816717,7.660471876266016,6,25,"7,689",292.5,22776.0,0.013,2018,S>2,11.487 ± 7.66,1.0602144420714197
19065,4.015161363439761,4.319622495076303,6,21,"16,459",1470.0,97284.0,0.015,2018,Low confidence,4.015 ± 4.32,0.6037030036229835
19067,11.729880201049346,5.1793404287998825,6,51,"12,952",907.5,37948.5,0.024,2018,S>5,11.73 ± 5.179,1.0692935766262803
19069,21.92437538406463,20.83934240057612,6,10,"8,303",232.5,24676.5,0.009,2018,S>1,21.924 ± 20.839,1.3409272293530998
19071,5.365298204401333,5.042750576799596,6,26,"5,802",198.0,23010.0,0.009,2018,Low confidence,5.365 ± 5.043,0.7295938651513373
19073,49.42754188355849,45.84618596578135,6,6,"7,390",167.5,36785.0,0.005,2018,S>2,49.428 ± 45.846,1.6939690127882816
19075,58.87422029823693,80.76885052353208,4,1,"10,256",235.0,51047.5,0.005,2018,Low confidence,58.874 ± 80.769,1.7699251685884942
19077,11.298109706414085,12.640948430800522,3,12,"9,003",172.0,35842.0,0.005,2018,Low confidence,11.298 ± 12.641,1.0530057874881953
19079,15.361190300634334,8.48286483070746,6,34,"12,097",642.5,59845.0,0.011,2018,S>5,15.361 ± 8.483,1.1864248694043826
19081,7.501876265017785,8.290971655456849,6,14,"9,018",294.0,35778.0,0.008,2018,Low confidence,7.502 ± 8.291,0.8751698966764527
19083,24.122802586965715,10.660842499069952,6,39,"14,394",1010.0,56568.0,0.018,2018,S>5,24.123 ± 10.661,1.3824277627279562
19085,17.638137252787313,17.265388635563035,3,16,"11,708",235.0,58307.5,0.004,2018,Low confidence,17.638 ± 17.265,1.2464527177826488
19087,5.308226131030684,3.3307040218853,6,50,"16,321",2820.0,95109.0,0.03,2018,S>1,5.308 ± 3.331,0.7249494155802952
19089,12.729211357405978,14.598418465100597,6,9,"7,498",75.0,14921.0,0.005,2018,Low confidence,12.729 ± 14.598,1.1048014976256502
19091,11.54118145825377,13.23729160179282,6,9,"7,891",104.0,15679.0,0.007,2018,Low confidence,11.541 ± 13.237,1.0622502693514742
19093,10.291979105792322,9.31203483811969,6,17,"5,593",98.0,22276.0,0.004,2018,Low confidence,10.292 ± 9.312,1.0124988958585277
19095,17.439313761601316,15.248523363918313,6,19,"13,360",342.0,53100.0,0.006,2018,S>2,17.439 ± 15.249,1.2415293914099954
19097,10.91521219943723,9.138255840159175,6,34,"16,180",579.0,96501.0,0.006,2018,S>1,10.915 ± 9.138,1.038032183118804
19099,8.996826021374938,4.486889779573465,5,68,"30,980",6511.5,272308.5,0.024,2018,S>2,8.997 ± 4.487,0.9540893222700765
19101,4.99480080556244,4.275971643789879,5,25,"13,963",1315.5,40573.5,0.032,2018,Low confidence,4.995 ± 4.276,0.6985181730885195
19103,5.5286256581694655,0.9536644873730056,4,471,"117,308",58453.5,762706.0,0.077,2018,S>2,5.529 ± 0.954,0.7426171849658362
19105,10.738371758986924,13.697109553724692,3,3,"17,463",1473.0,50917.5,0.029,2018,Low confidence,10.738 ± 13.697,1.0309384350231832
19107,12.148516577253384,13.804458667914878,6,10,"8,505",136.5,25380.0,0.005,2018,Low confidence,12.149 ± 13.804,1.0845232506384517
19109,6.532962900119896,5.5529406431691495,6,37,"12,431",246.0,24617.0,0.01,2018,Low confidence,6.533 ± 5.553,0.8151101918927119
19111,5.369899273798775,2.77652441160442,5,76,"28,206",5361.0,163875.0,0.033,2018,S>2,5.37 ± 2.777,0.7299661394716886
19113,8.061459415878582,1.0621656064939853,3,725,"180,618",143633.0,2385019.0,0.06,2018,S>5,8.061 ± 1.062,0.9064136719400246
19115,79.11633972579075,106.67187207756808,6,1,"8,990",292.5,26679.0,0.011,2018,Low confidence,79.116 ± 106.672,1.898266186657088
19117,3.978272490947441,4.171118257308517,6,33,"7,160",100.5,21381.0,0.005,2018,Low confidence,3.978 ± 4.171,0.5996945267174936
19119,60.01944937025832,82.33850774506337,6,1,"9,357",109.5,27961.5,0.004,2018,Low confidence,60.019 ± 82.339,1.7782920068076722
19121,8.675782507175699,7.096749209360569,3,38,"13,273",255.0,39564.0,0.006,2018,S>1,8.676 ± 7.097,0.9383086561686432
19123,8.983961047303763,2.528321596391817,5,110,"17,838",1246.0,70108.0,0.018,2018,S>5,8.984 ± 2.528,0.9534678602416354
19125,7.497007766593106,6.560818146470211,6,43,"27,260",1182.5,135120.0,0.009,2018,Low confidence,7.497 ± 6.561,0.8748879607576481
19127,4.69460683773263,2.076011583134045,5,134,"31,017",3450.0,151637.5,0.023,2018,S>2,4.695 ± 2.076,0.6715992269849004
19129,8.174136440652306,2.701150755084884,3,80,"12,440",256.5,37063.5,0.007,2018,S>5,8.174 ± 2.701,0.9124418825715451
19131,8.709229450274862,8.33039874441685,6,23,"8,784",218.0,34918.0,0.006,2018,Low confidence,8.709 ± 8.33,0.9399797324706809
19133,69.13221949807539,72.76220584715053,6,4,"7,201",190.0,35815.0,0.005,2018,Low confidence,69.132 ± 72.762,1.8396805001819163
19135,13.875159858918025,,6,28,"6,464",80.0,12849.0,0.006,2018,Low confidence,13.875 ± nan,1.142237995430465
19137,7.432093407531999,6.7184933950235,6,31,"8,278",72.0,16484.0,0.004,2018,Low confidence,7.432 ± 6.718,0.8711111592903207
19139,3.79254065148848,1.5464492981538356,5,172,"34,526",8001.0,302737.5,0.026,2018,S>2,3.793 ± 1.546,0.5789302445998383
19141,21.416785288128068,21.17021368625897,6,10,"11,333",903.0,78431.5,0.012,2018,Low confidence,21.417 ± 21.17,1.3307542827235197
19143,15.883334681484827,11.561746688343645,6,13,"4,932",59.0,9806.0,0.006,2018,S>2,15.883 ± 11.562,1.2009416871168903
19145,2.335990606243707,2.5370428660247644,6,18,"12,906",1610.0,50014.0,0.032,2018,Low confidence,2.336 ± 2.537,0.3684710920085446
19147,6.553110508049338,6.72305791978166,6,15,"7,348",376.5,21667.5,0.017,2018,Low confidence,6.553 ± 6.723,0.8164474917210351
19149,10.176054089184872,6.9080406295694825,4,51,"20,250",1099.0,140651.0,0.008,2018,S>2,10.176 ± 6.908,1.0075794067331998
19153,4.253017829629407,0.5477448493528757,3,1041,"373,064",1189629.0,15971338.0,0.074,2018,S>2,4.253 ± 0.548,0.6286972033802436
19155,11.740434610000314,2.8445026714411066,3,244,"75,671",11250.0,669793.5,0.017,2018,S>5,11.74 ± 2.845,1.0696841740181802
19157,10.377554266104772,6.682556745585537,6,37,"15,360",1277.5,75522.5,0.017,2018,S>2,10.378 ± 6.683,1.0160950130607462
19159,12.389348658870176,15.022253302226504,6,5,"4,098",55.0,8142.0,0.007,2018,Low confidence,12.389 ± 15.022,1.0930484749560387
19161,24.80261162658605,30.113271290634906,6,5,"8,085",182.0,56413.0,0.003,2018,Low confidence,24.803 ± 30.113,1.394497412894709
19163,8.816907894261849,1.0881529085547903,3,736,"136,570",143003.0,1768984.0,0.081,2018,S>5,8.817 ± 1.088,0.9453163039631081
19165,9.457108209603462,9.5944612149857,6,16,"9,686",303.0,28756.5,0.011,2018,Low confidence,9.457 ± 9.594,0.9757583583251539
19167,14.83042773949929,15.322700510072048,6,16,"27,741",1599.5,192587.5,0.008,2018,Low confidence,14.83 ± 15.323,1.1711536771393254
19169,5.43794354639172,2.2281511905373232,4,135,"76,805",17171.0,520464.0,0.033,2018,S>2,5.438 ± 2.228,0.735434694678877
19171,23.9105147962482,30.494202343580856,6,3,"12,731",896.0,88224.5,0.01,2018,Low confidence,23.911 ± 30.494,1.3785889266286606
19173,36.7265596829281,50.37508653027887,6,1,"5,071",79.5,15135.0,0.005,2018,Low confidence,36.727 ± 50.375,1.5649802482282869
19175,6.527634778008672,5.750198779102455,6,27,"10,268",438.0,30366.0,0.014,2018,Low confidence,6.528 ± 5.75,0.8147558475943564
19177,27.61317694873347,35.19343713266973,6,3,"5,823",57.0,17412.0,0.003,2018,Low confidence,27.613 ± 35.193,1.4411163759232484
19179,7.010544767045749,3.705731789333944,5,58,"28,237",6207.0,163215.0,0.038,2018,S>2,7.011 ± 3.706,0.8457517669152111
19181,5.878577336910597,3.3382735939075325,3,135,"41,599",1482.0,164914.0,0.009,2018,S>2,5.879 ± 3.338,0.7692722360274622
19183,16.80363816848575,14.348413221299309,4,19,"17,938",808.0,70946.0,0.011,2018,S>2,16.804 ± 14.348,1.2254033213352555
19185,37.4719068029776,51.39793456771146,6,1,"5,208",81.0,15543.0,0.005,2018,Low confidence,37.472 ± 51.398,1.5737057932523542
19187,4.95870758928973,2.125480047657371,5,94,"30,007",7072.5,142962.5,0.049,2018,S>2,4.959 ± 2.125,0.6953684990751066
19189,15.275940775556275,19.47709660021304,6,3,"8,749",564.0,34432.0,0.016,2018,Low confidence,15.276 ± 19.477,1.184007965955603
19191,8.00182220016525,6.048527635591206,6,47,"17,222",592.0,68298.0,0.009,2018,S>1,8.002 ± 6.049,0.9031888971623245
19193,5.988305372057226,1.3072274614885844,4,334,"77,511",24532.0,595556.0,0.041,2018,S>2,5.988 ± 1.307,0.777303938968581
19195,4.188260870229704,3.0554978582311167,5,49,"6,222",153.0,18514.5,0.008,2018,S>1,4.188 ± 3.055,0.6220337243374748
19197,13.676889241801309,14.092590066274768,6,13,"10,391",430.0,51527.5,0.008,2018,Low confidence,13.677 ± 14.093,1.1359873299318402
20001,3.860718468525953,3.047756866493422,6,42,"10,152",1320.0,59595.0,0.022,2018,Low confidence,3.861 ± 3.048,0.5866681331382805
20003,11.929884575506003,,6,32,"6,311",192.5,31365.0,0.006,2018,Low confidence,11.93 ± nan,1.076636241787415
20005,6.702585730570736,3.5221358907326747,5,47,"13,214",1906.5,37737.0,0.051,2018,S>2,6.703 ± 3.522,0.8262423776083953
20009,3.3787097203163827,2.1029073771140707,5,98,"21,235",2835.0,145813.5,0.019,2018,S>1,3.379 ± 2.103,0.5287508812451166
20011,5.591141431532765,,6,154,"11,519",1177.5,33381.0,0.035,2018,Low confidence,5.591 ± nan,0.7475004781569691
20013,6.059026654796452,4.607359425923065,6,30,"6,994",705.0,41259.0,0.017,2018,S>1,6.059 ± 4.607,0.782402863043741
20015,2.894819851881103,1.4373641673569424,3,178,"53,105",16308.5,674063.0,0.024,2018,S>1,2.895 ± 1.437,0.46162154223674917
20019,7.035036809333143,7.019112624544431,6,10,"2,571",132.0,10152.0,0.013,2018,Low confidence,7.035 ± 7.019,0.8472663741301738
20021,7.545761512919209,4.86440212995384,6,60,"15,498",910.0,107579.5,0.008,2018,S>2,7.546 ± 4.864,0.8777030750155306
20023,10.761016996082589,13.314371396347376,6,4,"2,205",18.0,6597.0,0.003,2018,Low confidence,10.761 ± 13.314,1.0318533173262165
20025,14.118106946980635,,6,4,"1,593",14.0,3173.0,0.004,2018,Low confidence,14.118 ± nan,1.1497764674242084
20027,4.743858795288933,4.526801450858359,6,28,"6,543",274.0,25900.0,0.011,2018,Low confidence,4.744 ± 4.527,0.676131753429665
20029,7.302332618872705,4.854311603628826,6,35,"7,070",486.5,49003.5,0.01,2018,S>2,7.302 ± 4.854,0.8634616110364715
20031,25.406169798017608,,6,24,"6,790",342.0,40398.0,0.008,2018,Low confidence,25.406 ± nan,1.404939196299171
20033,8.412425649832377,10.680729338042232,6,3,"1,400",16.5,4185.0,0.004,2018,Low confidence,8.412 ± 10.681,0.9249212388950089
20035,5.843666562845315,1.7582317511100616,5,163,"27,262",5971.0,184863.0,0.032,2018,S>2,5.844 ± 1.758,0.766685427308861
20037,8.568311922768283,2.4790729852481608,5,150,"31,155",9180.0,364686.0,0.025,2018,S>5,8.568 ± 2.479,0.9328952682662878
20039,6.174565495023865,7.222967260383012,6,7,"2,402",42.0,4763.0,0.009,2018,Low confidence,6.175 ± 7.223,0.7906064016478377
20041,6.193281812662443,1.5848750270306988,6,135,"15,149",1288.0,104758.5,0.012,2018,S>2,6.193 ± 1.585,0.7919208421441815
20043,22.393597879857857,,4,39,"6,309",1344.0,36513.0,0.037,2018,Low confidence,22.394 ± nan,1.3501238753494174
20045,1.9253711196301984,1.329155448738525,4,70,"93,772",29007.0,533625.0,0.054,2018,Low confidence,1.925 ± 1.329,0.2845144531552106
20047,6.145672880813969,7.435202436487062,6,5,"2,264",148.0,8910.0,0.017,2018,Low confidence,6.146 ± 7.435,0.7885694400989689
20049,20.788407263079097,28.49725966166195,6,1,"1,988",12.0,7940.0,0.002,2018,Low confidence,20.788 ± 28.497,1.3178212164428837
20051,7.044010958174494,,5,346,"23,437",1977.0,138645.0,0.014,2018,Low confidence,7.044 ± nan,0.8478200229157692
20053,3.897680641703453,3.4789691573428905,6,16,"5,251",1908.0,29601.0,0.064,2018,Low confidence,3.898 ± 3.479,0.5908062521166905
20055,1.6732683047507777,0.5190461216135073,5,336,"26,721",6215.0,127392.5,0.049,2018,S>1,1.673 ± 0.519,0.22356558467435594
20057,3.970665837480349,1.0778429151308169,5,235,"25,328",4548.0,147423.0,0.031,2018,S>2,3.971 ± 1.078,0.5988633393316064
20059,7.737363751550378,2.819914325957896,5,113,"20,731",2300.0,163552.0,0.014,2018,S>2,7.737 ± 2.82,0.8885930145359844
20061,3.1851815349582604,0.7935546013129824,5,195,"21,993",14085.0,51895.5,0.271,2018,S>2,3.185 ± 0.794,0.5031341893821778
20063,14.085195785696596,,6,35,"2,135",42.0,6363.0,0.007,2018,Low confidence,14.085 ± nan,1.1487628881025314
20065,3.610600859508775,4.3651318697647605,6,5,"2,030",164.0,3897.0,0.042,2018,Low confidence,3.611 ± 4.365,0.5575794812006196
20067,6.623079588076049,5.130936576144469,6,27,"5,492",105.0,10880.0,0.01,2018,S>1,6.623 ± 5.131,0.8210599738985527
20069,6.474044682709005,2.5011141335514155,6,41,"4,771",338.0,18746.0,0.018,2018,S>2,6.474 ± 2.501,0.8111756925004423
20071,5.452176820358867,,6,7,970,14.0,1926.0,0.007,2018,Low confidence,5.452 ± nan,0.7365699320600869
20073,3.9509549467925793,,6,96,"4,938",85.5,14728.5,0.006,2018,Low confidence,3.951 ± nan,0.5967020773982437
20075,1.7376239651563394,1.652217896848272,6,24,"1,981",127.0,3835.0,0.033,2018,Low confidence,1.738 ± 1.652,0.2399557977012156
20077,21.204887544973484,22.080198303523943,6,6,"4,385",94.0,17446.0,0.005,2018,Low confidence,21.205 ± 22.08,1.3264359736253921
20079,9.17090498828386,,3,395,"27,519",4292.0,215860.0,0.02,2018,Low confidence,9.171 ± nan,0.9624121941242182
20081,8.710471279684704,10.360868277820332,6,6,"3,124",70.5,9301.5,0.008,2018,Low confidence,8.71 ± 10.361,0.9400416531281519
20083,5.783751769769578,5.627794414375208,6,8,"1,475",43.0,2907.0,0.015,2018,Low confidence,5.784 ± 5.628,0.7622096453976953
20085,14.82913435811793,,4,133,"9,792",756.0,77580.0,0.01,2018,Low confidence,14.829 ± nan,1.1711158000866955
20087,5.70372610622137,6.088052772141662,4,24,"15,538",1230.0,154155.0,0.008,2018,Low confidence,5.704 ± 6.088,0.7561586624587018
20089,22.617473955481984,31.00974958200808,6,1,"2,408",36.0,9598.0,0.004,2018,Low confidence,22.617 ± 31.01,1.3544440988893887
20091,6.842721130831934,0.7095983128099229,2,1392,"460,348",640062.0,11789334.0,0.054,2018,S>5,6.843 ± 0.71,0.8352288410618196
20093,4.695841742059905,5.271414701494802,5,11,"2,982",60.0,5905.0,0.01,2018,Low confidence,4.696 ± 5.271,0.671713452015483
20095,17.479273313801755,,3,29,"5,951",106.0,23698.0,0.004,2018,Low confidence,17.479 ± nan,1.2425233732431098
20097,4.888995586830181,,6,24,"2,020",51.0,3990.0,0.013,2018,Low confidence,4.889 ± nan,0.6892196452376206
20099,4.719731033384002,1.7192517545524113,5,107,"15,597",4721.5,104461.0,0.045,2018,S>2,4.72 ± 1.719,0.6739172498956412
20101,10.843450809200496,14.85551359814934,6,1,"1,236",29.0,2443.0,0.012,2018,Low confidence,10.843 ± 14.856,1.0351675136508323
20103,2.93869127660796,0.9289484284229176,2,171,"64,445",45535.0,405583.5,0.112,2018,S>2,2.939 ± 0.929,0.4681539637833799
20107,15.577399215497362,,2,38,"8,106",490.0,56252.0,0.009,2018,Low confidence,15.577 ± nan,1.1924949500860063
20109,4.631175568689529,5.284924723540043,6,9,"2,264",46.0,4483.0,0.01,2018,Low confidence,4.631 ± 5.285,0.6656912454870356
20111,5.47471507987726,1.612193019706768,5,177,"26,268",2918.0,102154.0,0.029,2018,S>2,5.475 ± 1.612,0.7383615221501635
20113,10.383808345012875,5.301254508124881,5,67,"23,382",2731.5,207711.0,0.013,2018,S>5,10.384 ± 5.301,1.016356663713664
20115,8.45397110495564,3.401918014353295,6,59,"9,923",812.0,68649.0,0.012,2018,S>5,8.454 ± 3.402,0.9270607591093041
20117,14.09219914656854,13.608291874556947,6,15,"7,915",222.0,47271.0,0.005,2018,Low confidence,14.092 ± 13.608,1.1489787718669038
20119,38.823709361733776,35.90452887130589,6,5,"3,263",118.5,9672.0,0.012,2018,S>2,38.824 ± 35.905,1.5890970271464082
20121,2.3367405489213224,2.0243873131579626,2,83,"27,372",1708.0,107780.0,0.016,2018,Low confidence,2.337 ± 2.024,0.3686104948368321
20123,15.633755387206506,,6,21,"4,986",48.0,14911.5,0.003,2018,Low confidence,15.634 ± nan,1.1940633125067648
20125,5.406887663213155,2.338222378283105,5,80,"24,507",6835.0,115700.0,0.059,2018,S>2,5.407 ± 2.338,0.7329473465030419
20127,11.972232571359568,14.259192638810958,6,6,"4,622",87.0,13779.0,0.006,2018,Low confidence,11.972 ± 14.259,1.0781751448100725
20129,8.713508792480468,11.08123665640201,6,3,"2,098",90.0,6205.5,0.015,2018,Low confidence,8.714 ± 11.081,0.9401930737626809
20131,8.796543989521686,9.839593559849597,6,12,"8,034",228.0,31908.0,0.007,2018,Low confidence,8.797 ± 9.84,0.9443120788449918
20133,12.715835426393864,,6,86,"12,734",716.0,50220.0,0.014,2018,Low confidence,12.716 ± nan,1.1043448984601363
20135,5.16838733204201,5.899481742085733,6,9,"2,342",35.0,4650.0,0.008,2018,Low confidence,5.168 ± 5.899,0.7133550533355336
20137,3.659741125481077,1.3776375287825011,6,63,"4,611",722.0,17722.0,0.041,2018,S>2,3.66 ± 1.378,0.5634503663366754
20139,16.70242613896537,17.053516617191583,4,14,"13,153",733.5,117648.0,0.006,2018,Low confidence,16.702 ± 17.054,1.222779559904218
20141,8.448163709054784,9.892140598735976,6,7,"2,869",46.0,11430.0,0.004,2018,Low confidence,8.448 ± 9.892,0.9267623210574283
20143,16.94393386753065,18.801206830326144,5,6,"4,801",206.0,19000.0,0.011,2018,Low confidence,16.944 ± 18.801,1.2290142477077817
20145,1.0437405635086725,1.0247182887834558,6,33,"5,675",1014.0,16011.0,0.063,2018,Low confidence,1.044 ± 1.025,0.018592562039310662
20147,10.380366042087669,12.018746169998431,6,8,"4,372",55.5,13060.5,0.004,2018,Low confidence,10.38 ± 12.019,1.0162126682769776
20149,9.258629084043989,3.939398134218513,4,81,"18,540",1620.5,128159.5,0.013,2018,S>5,9.259 ± 3.939,0.9665466858923635
20151,4.282586396870578,0.9241292062568276,6,104,"7,472",405.0,22012.5,0.018,2018,S>2,4.283 ± 0.924,0.6317061331800261
20153,8.517622760128537,10.535276484743193,6,4,"2,057",33.0,4082.0,0.008,2018,Low confidence,8.518 ± 10.535,0.9303184015486589
20155,5.453014192023169,1.365655025191798,5,265,"51,143",14472.0,394676.0,0.037,2018,S>2,5.453 ± 1.366,0.7366366279837824
20157,14.879977642499844,15.599141403889336,6,7,"3,889",63.0,7715.0,0.008,2018,Low confidence,14.88 ± 15.599,1.17260227867315
20159,5.855506325405385,6.651964290369101,6,10,"7,622",903.0,52454.5,0.017,2018,Low confidence,5.856 ± 6.652,0.7675644544591429
20161,4.824738067223936,0.9864208698666916,4,324,"59,896",17798.0,221788.0,0.08,2018,S>2,4.825 ± 0.986,0.6834737406752316
20163,6.288825099843297,5.679454894532899,6,20,"4,136",82.5,12325.5,0.007,2018,Low confidence,6.289 ± 5.679,0.7985695166192813
20165,4.5180938106447535,5.029098685477077,6,12,"2,558",48.0,7626.0,0.006,2018,Low confidence,4.518 ± 5.029,0.6549552440749138
20167,6.707403039249531,4.692303472101872,6,29,"5,657",306.0,22322.0,0.014,2018,S>2,6.707 ± 4.692,0.8265544033233652
20169,5.582525678670319,0.811024133319614,5,428,"43,181",11203.5,291063.5,0.038,2018,S>2,5.583 ± 0.811,0.7468307294289521
20171,11.597450963870193,,6,20,"3,887",47.0,7728.0,0.006,2018,Low confidence,11.597 ± nan,1.064362544918703
20173,4.354712590437296,0.3111516848013799,3,2510,"383,324",1200816.0,11065552.0,0.109,2018,S>2,4.355 ± 0.311,0.6389594970001482
20175,2.5983354812178017,1.352040089701103,5,87,"15,829",3176.0,60142.0,0.053,2018,S>1,2.598 ± 1.352,0.4146952238099396
20177,4.089531482980122,1.2026218179688273,4,192,"139,433",397287.0,4204002.0,0.095,2018,S>2,4.09 ± 1.203,0.6116735559262949
20179,7.456787046362088,8.851435770707237,6,6,"2,058",19.5,6154.5,0.003,2018,Low confidence,7.457 ± 8.851,0.8725517405279001
20181,8.568325992235113,,6,43,"4,800",124.0,9476.0,0.013,2018,Low confidence,8.568 ± nan,0.9328959813923792
20183,14.344784198517736,17.768214213685177,6,4,"3,009",28.0,12008.0,0.002,2018,Low confidence,14.345 ± 17.768,1.1566940191489117
20185,82.75172359219762,83.55714384933175,6,2,"3,342",78.0,13292.0,0.006,2018,Low confidence,82.752 ± 83.557,1.9177770482336765
20187,10.575031695694747,13.90713756339924,6,2,"1,556",23.0,3089.0,0.007,2018,Low confidence,10.575 ± 13.907,1.0242816777250658
20189,16.350355449788353,20.82953290246324,6,3,"4,281",73.0,8489.0,0.009,2018,Low confidence,16.35 ± 20.83,1.2135271984766531
20191,7.033496306784614,4.225823256140483,3,64,"18,411",2475.0,181640.0,0.014,2018,S>2,7.033 ± 4.226,0.847171263751098
20193,23.17602257378984,,6,52,"6,195",266.0,24516.0,0.011,2018,Low confidence,23.176 ± nan,1.3650389052051803
20195,13.924569571228108,,6,27,"2,409",39.0,4780.0,0.008,2018,Low confidence,13.925 ± nan,1.1437817793768517
20199,11.357366518930778,15.55901562101454,6,1,"1,204",20.0,2388.0,0.008,2018,Low confidence,11.357 ± 15.559,1.0552776413323641
20201,20.20201634513434,25.73845838850559,6,3,"4,488",69.0,13395.0,0.005,2018,Low confidence,20.202 ± 25.738,1.305394718152723
20203,9.266962666684776,12.189388100634824,6,2,"1,683",52.0,3315.0,0.016,2018,Low confidence,9.267 ± 12.189,0.9669374134057627
20205,28.205194371708032,,6,19,"6,906",120.0,20599.5,0.006,2018,Low confidence,28.205 ± nan,1.450329096944567
20207,22.53394347690852,30.89733113583858,6,1,"2,639",45.0,7872.0,0.006,2018,Low confidence,22.534 ± 30.897,1.3528372006184421
20209,1.0825720848913878,0.3057395547968296,2,217,"120,617",340758.0,986034.5,0.346,2018,Low confidence,1.083 ± 0.306,0.03445682422009254
21001,1.3913497535052928,1.4615955981554924,6,33,"16,330",5489.0,174141.0,0.032,2018,Low confidence,1.391 ± 1.462,0.14343631541561414
21003,8.004299751875735,5.716076724279304,4,45,"17,484",1881.0,155479.5,0.012,2018,S>2,8.004 ± 5.716,0.9033233441006036
21005,6.876280320817479,4.900885415750758,5,39,"18,581",4752.0,218220.0,0.022,2018,S>1,6.876 ± 4.901,0.8373535729746826
21007,7.470389444505749,8.438213016515586,5,7,"6,681",1145.0,32260.0,0.035,2018,Low confidence,7.47 ± 8.438,0.8733432429387136
21009,2.496770506261108,1.054394966522426,5,168,"35,985",20033.0,447772.0,0.045,2018,S>1,2.497 ± 1.054,0.3973786254731583
21011,11.325880995970408,13.508954974499488,5,6,"10,074",538.0,39760.0,0.014,2018,Low confidence,11.326 ± 13.509,1.0540719940674044
21013,2.0391381844176584,1.6317969612181935,5,76,"22,138",4476.0,172628.0,0.026,2018,Low confidence,2.039 ± 1.632,0.3094466572134584
21015,4.35126813770885,1.83839115343306,2,143,"103,976",37000.0,1002765.0,0.037,2018,S>2,4.351 ± 1.838,0.638615846597533
21017,1.8607531533591413,1.7258911147182616,3,27,"16,610",15360.0,233797.5,0.066,2018,Low confidence,1.861 ± 1.726,0.2696887636495677
21019,2.2699306910360333,1.281962661382643,3,135,"39,535",13381.5,421509.0,0.032,2018,Low confidence,2.27 ± 1.282,0.3560125968582639
21021,1.5068967792587653,0.8620289689808568,5,82,"25,261",23435.5,254435.5,0.092,2018,Low confidence,1.507 ± 0.862,0.17808350464798162
21023,19.5242514745948,24.2248287662988,2,4,"6,855",279.0,40854.0,0.007,2018,Low confidence,19.524 ± 24.225,1.2905743927831679
21027,3.961734172003986,4.36011469074722,6,15,"16,856",4362.0,197910.0,0.022,2018,Low confidence,3.962 ± 4.36,0.5978853314991153
21029,4.709219402240408,4.188106018093803,2,55,"67,703",10907.0,869238.5,0.013,2018,Low confidence,4.709 ± 4.188,0.672948924667107
21031,18.49907814950076,21.73689558944406,4,7,"10,582",218.0,42110.0,0.005,2018,Low confidence,18.499 ± 21.737,1.2671500870754422
21033,1.8003053667201945,1.174888646429328,6,67,"10,587",6231.5,110225.5,0.057,2018,Low confidence,1.8 ± 1.175,0.25534617612192645
21035,3.282802105832268,1.6498391197624709,5,99,"32,857",11048.0,251812.0,0.044,2018,S>1,3.283 ± 1.65,0.5162447033399258
21037,4.989499634707007,1.2834104470455017,2,332,"77,949",43291.5,1437749.0,0.03,2018,S>2,4.989 ± 1.283,0.6980569951661888
21039,5.472946639441788,6.333768187936317,6,8,"3,891",201.0,11472.0,0.018,2018,Low confidence,5.473 ± 6.334,0.7382212138452358
21041,3.449886780203793,2.3197984266442355,6,60,"8,480",822.5,41580.0,0.02,2018,S>1,3.45 ± 2.32,0.5378048424531063
21043,31.79355837388911,39.48466397322202,6,4,"22,520",1475.0,223725.0,0.007,2018,Low confidence,31.794 ± 39.485,1.5023391374039465
21045,18.01009771036352,21.877643260802728,6,5,"13,184",868.0,91423.5,0.009,2018,Low confidence,18.01 ± 21.878,1.255516069008128
21047,2.2619848977142403,0.5649264133631534,3,224,"53,615",184492.5,619732.5,0.298,2018,S>1,2.262 ± 0.565,0.3544897010044388
21049,3.375900475836385,2.541988639225325,3,37,"29,999",10269.0,199724.0,0.051,2018,Low confidence,3.376 ± 2.542,0.5283896348042725
21051,5.02396928032264,6.103803105613865,6,5,"16,889",5876.0,129240.0,0.045,2018,Low confidence,5.024 ± 6.104,0.7010469751902958
21055,4.6633111351025285,5.058648916159652,6,18,"7,436",648.0,58844.0,0.011,2018,Low confidence,4.663 ± 5.059,0.668694392454347
21057,14.726637519417643,20.199962388855702,6,1,"5,582",484.5,16263.0,0.03,2018,Low confidence,14.727 ± 20.2,1.1681035972524711
21059,5.101475693132681,0.8334655900207252,4,518,"81,006",32992.0,615060.0,0.054,2018,S>2,5.101 ± 0.833,0.7076958217218156
21061,7.346227731971568,8.631789465064383,4,7,"10,540",1070.0,51632.5,0.021,2018,Low confidence,7.346 ± 8.632,0.8660643872825671
21065,34.040284746244545,42.25984485112595,6,4,"11,963",372.0,95336.0,0.004,2018,Low confidence,34.04 ± 42.26,1.5319931842916785
21067,3.65287584027602,0.3959215862555483,3,1163,"257,374",696906.5,3678451.5,0.189,2018,S>2,3.653 ± 0.396,0.5626349109747473
